location_name,location_code,week_start,pda_water_ng_ml,tda_water_ng_ml,pn_total_cells_l,pn_seriata_cells_l,alexandrium_cells_l,dinophysis_cells_l,total_phyto_cells_l,insitu_sst_c,insitu_chl_mg_m3,nitrate_um,silicate_um,n_samples,hazard_truth_status,insitu_physical_status
Stearns Wharf,SW,2025-09-01,0.0,,0.0,0.0,0.0,290.0,120440.0,20.4,0.759,0.409,2.409,1,has,has
Stearns Wharf,SW,2025-09-08,0.0,,0.0,0.0,0.0,0.0,124480.0,20.5,0.467,0.0,1.117,1,has,has
Stearns Wharf,SW,2025-09-15,0.0,,0.0,0.0,0.0,0.0,58200.0,19.9,0.56,0.144,0.726,1,has,has
Stearns Wharf,SW,2025-09-22,0.0,,0.0,0.0,0.0,1160.0,72970.0,20.1,1.071,0.15,1.726,1,has,has
Stearns Wharf,SW,2025-09-29,0.0,,0.0,0.0,0.0,0.0,30990.0,19.1,1.302,0.156,3.255,1,has,has
Stearns Wharf,SW,2025-10-06,0.0,,0.0,0.0,0.0,0.0,25620.0,19.5,0.959,0.0,1.773,1,has,has
Stearns Wharf,SW,2025-10-13,0.0,,1160.0,1160.0,0.0,0.0,94970.0,18.5,1.302,0.0,1.367,1,has,has
Stearns Wharf,SW,2025-10-20,0.0,,2310.0,1010.0,0.0,0.0,50950.0,18.1,0.831,0.14,1.744,1,has,has
Stearns Wharf,SW,2025-10-27,0.0,,1740.0,1740.0,0.0,0.0,29670.0,17.6,0.332,0.35,2.896,1,has,has
Stearns Wharf,SW,2025-11-03,0.0,,2610.0,0.0,0.0,0.0,73250.0,17.2,1.235,0.499,2.926,1,has,has
Stearns Wharf,SW,2025-11-10,0.0,,0.0,0.0,0.0,580.0,29080.0,17.8,0.51,0.104,2.427,1,has,has
Stearns Wharf,SW,2025-11-17,0.0,,0.0,0.0,0.0,0.0,63980.0,17.1,6.065,1.859,3.853,1,has,has
Stearns Wharf,SW,2025-11-24,0.0,,0.0,0.0,0.0,0.0,6230.0,16.8,0.862,0.12,2.824,1,has,has
Stearns Wharf,SW,2025-12-01,0.0,,0.0,0.0,0.0,0.0,35310.0,16.2,2.268,0.188,3.079,1,has,has
Stearns Wharf,SW,2025-12-08,0.0,,580.0,580.0,0.0,0.0,158650.0,16.9,0.829,0.0,1.979,1,has,has
Stearns Wharf,SW,2025-12-15,0.0,,0.0,0.0,0.0,0.0,116380.0,17.0,0.49,0.0,1.54,1,has,has
Stearns Wharf,SW,2025-12-22,0.0,,0.0,0.0,0.0,140.0,32280.0,17.0,1.587,0.0,1.989,1,has,has
Stearns Wharf,SW,2026-01-05,0.0,,0.0,0.0,0.0,0.0,29970.0,15.8,1.285,2.283,14.933,1,has,has
Stearns Wharf,SW,2026-01-12,0.0,,340.0,340.0,0.0,0.0,5920.0,15.5,0.433,0.844,2.803,1,has,has
Stearns Wharf,SW,2026-01-19,0.0,,5210.0,1160.0,0.0,0.0,207280.0,15.9,1.092,0.426,0.268,1,has,has
Stearns Wharf,SW,2026-01-26,0.0,,10130.0,3180.0,0.0,0.0,92930.0,15.3,0.705,0.448,1.775,1,has,has
Stearns Wharf,SW,2026-02-02,0.0,,3190.0,580.0,0.0,0.0,30260.0,15.6,0.638,0.739,1.296,1,has,has
Stearns Wharf,SW,2026-02-09,0.0,,580.0,580.0,0.0,0.0,29090.0,16.3,0.578,0.653,2.949,1,has,has
Stearns Wharf,SW,2026-02-16,0.0,,1010.0,1010.0,0.0,430.0,33270.0,16.6,0.432,0.76,5.141,1,has,has
Stearns Wharf,SW,2026-02-23,0.0,,16210.0,5790.0,0.0,0.0,46600.0,14.1,0.804,4.278,6.229,1,has,has
Stearns Wharf,SW,2026-03-02,0.0,,7240.0,870.0,0.0,0.0,63110.0,16.1,0.4,0.523,0.0,1,has,has
Stearns Wharf,SW,2026-03-09,0.0,,11000.0,3760.0,0.0,0.0,66010.0,15.1,0.459,0.373,1.698,1,has,has
Stearns Wharf,SW,2026-03-16,0.0,,4340.0,4340.0,0.0,1740.0,60800.0,16.5,0.188,0.836,1.236,1,has,has
Stearns Wharf,SW,2026-03-23,0.0,,0.0,0.0,0.0,220.0,4480.0,18.3,0.596,0.292,1.201,1,has,has
Stearns Wharf,SW,2026-03-30,0.0,,0.0,0.0,0.0,0.0,95250.0,18.1,0.868,0.906,2.255,1,has,has
Stearns Wharf,SW,2026-04-06,0.0,,0.0,0.0,0.0,580.0,65720.0,17.6,0.397,0.57,5.124,1,has,has
Stearns Wharf,SW,2026-04-13,0.0,,0.0,0.0,0.0,870.0,41400.0,14.8,1.054,,,1,has,has
Stearns Wharf,SW,2026-04-20,0.096,,191650.0,40240.0,0.0,870.0,238560.0,16.1,1.025,,,1,has,has
Stearns Wharf,SW,2026-04-27,0.0,,37920.0,8970.0,0.0,1160.0,66880.0,13.0,0.491,,,1,has,has
Stearns Wharf,SW,2026-05-04,0.0,,20840.0,5500.0,0.0,290.0,394010.0,14.9,2.512,,,1,has,has
Stearns Wharf,SW,2026-05-11,,,2320.0,0.0,0.0,0.0,62250.0,16.5,0.769,,,1,partial,has
Stearns Wharf,SW,2026-05-18,,,290.0,290.0,0.0,140.0,30240.0,17.3,0.5,,,1,partial,has
Stearns Wharf,SW,2026-05-25,,,7240.0,0.0,0.0,0.0,53990.0,14.6,,,,1,partial,partial
Stearns Wharf,SW,2026-06-01,,,0.0,0.0,0.0,0.0,38350.0,17.1,,,,1,partial,partial
Stearns Wharf,SW,2026-06-08,,,0.0,0.0,0.0,580.0,27940.0,16.5,,,,1,partial,partial
Stearns Wharf,SW,2026-06-15,,,2320.0,2320.0,0.0,580.0,158070.0,15.7,,,,1,partial,partial
Tomales Bay Mouth,T00,2020-06-29,,,193.0,57.0,0.0,3.0,9558.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2020-07-27,,,0.0,0.0,0.0,13.0,1229.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2020-08-24,,,178.0,119.0,0.0,38.0,10077.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2020-09-28,,,1131.0,360.0,3.0,37.0,4953.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2020-10-26,,,17.0,12.0,17.0,23.0,1555.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2020-11-09,,,47.0,15.0,0.0,3.0,948.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2020-12-28,,,81.0,53.0,0.0,10.0,670.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-01-25,,,33.0,9.0,0.0,0.0,427.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-02-22,,,560.0,273.0,0.0,0.0,9791.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-03-22,,,175.0,108.0,0.0,0.0,9967.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-04-12,,,1563.0,798.0,0.0,0.0,197539.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-05-24,,,417.0,128.0,0.0,0.0,40068.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-06-21,,,1324.0,662.0,0.0,26.0,61430.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-07-19,,,248.0,7.0,0.0,48.0,3968.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-08-16,,,22.0,10.0,83.0,185.0,2637.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-09-27,,,26.0,26.0,14.0,2.0,807.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-10-25,,,17.0,15.0,7.0,12.0,809.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-11-22,,,113.0,46.0,0.0,0.0,677.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2021-12-13,,,26.0,22.0,0.0,1.0,263.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-01-24,,,8.0,6.0,0.0,4.0,11026.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-02-14,,,27.0,16.0,0.0,3.0,6300.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-03-28,,,1052.0,729.0,0.0,0.0,43688.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-04-25,,,94.0,39.0,0.0,0.0,11762.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-05-30,,,215.0,112.0,0.0,0.0,29948.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-06-27,,,11.0,5.0,0.0,0.0,17161.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-08-01,,,144.0,95.0,0.0,1.0,1704.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-08-29,,,75.0,32.0,38.0,70.0,691.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-09-26,,,436.0,44.0,41.0,242.0,7881.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-10-24,,,20.0,7.0,16.0,7.0,831.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-11-21,,,49.0,21.0,11.0,7.0,1183.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2022-12-12,,,29.0,17.0,2.0,1.0,520.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-01-30,,,50.0,3.0,0.0,0.0,4399.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-03-27,,,0.0,0.0,0.0,0.0,20528.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-04-24,,,0.0,0.0,0.0,0.0,14658.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-05-22,,,264.0,264.0,0.0,0.0,12573.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-06-26,,,258.0,258.0,0.0,0.0,21921.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-07-17,,,748.0,748.0,0.0,100.0,57562.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-08-14,,,49.0,37.0,0.0,143.0,2050.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-09-18,,,28.0,0.0,0.0,70.0,1524.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-10-30,,,19.0,0.0,430.0,42.0,2720.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-11-27,,,132.0,99.0,147.0,72.0,4625.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2023-12-11,,,40.0,40.0,55.0,32.0,2545.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-01-22,,,32.0,32.0,0.0,6.0,694.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-02-26,,,18.0,18.0,0.0,0.0,1055.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-03-25,,,775.0,336.0,0.0,0.0,55745.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-04-15,,,62.0,62.0,0.0,0.0,5422.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-05-20,,,39.0,39.0,0.0,13.0,5913.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-07-08,,,973.0,499.0,474.0,100.0,15506.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-07-29,,,1666.0,1666.0,0.0,47.0,27535.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-08-26,,,1583.0,0.0,213.0,77.0,4149.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-09-30,,,12.0,0.0,0.0,102.0,8053.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-10-28,,,0.0,0.0,0.0,6.0,3786.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2024-12-16,,,0.0,0.0,0.0,0.0,64817.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-01-27,,,0.0,0.0,0.0,8.0,6669.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-02-24,,,50.0,0.0,0.0,12.0,7441.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-03-17,,,2194.0,143.0,0.0,0.0,24421.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-05-12,,,2933.0,2885.0,0.0,0.0,84714.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-06-30,,,947.0,947.0,0.0,0.0,72445.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-07-28,,,37.0,25.0,12.0,12.0,10221.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-09-22,,,132.0,38.0,0.0,122.0,3917.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-10-27,,,1065.0,1065.0,1936.0,2324.0,106991.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-11-24,,,0.0,0.0,0.0,0.0,53.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2025-12-29,,,0.0,0.0,0.0,0.0,14.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2026-01-26,,,608.0,608.0,0.0,0.0,88952.0,,,,,1,partial,none
Tomales Bay Mouth,T00,2026-03-02,,,0.0,0.0,0.0,0.0,40.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-01-25,,,2.0,2.0,0.0,3.0,1101.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-02-22,,,25.0,7.0,0.0,0.0,2415.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-03-22,,,10.0,4.0,0.0,0.0,328.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-04-12,,,5.0,1.0,0.0,0.0,697.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-05-24,,,4.0,2.0,0.0,0.0,777.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-06-21,,,12.0,6.0,0.0,0.0,672.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-07-19,,,46.0,0.0,0.0,0.0,47.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-08-16,,,14.0,8.0,25.0,44.0,1251.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-09-27,,,7.0,7.0,10.0,5.0,780.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-10-25,,,0.0,0.0,0.0,15.0,1868.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-11-22,,,7.0,7.0,7.0,2.0,1078.0,,,,,1,partial,none
Inner Tomales Bay,T16,2021-12-13,,,6.0,6.0,0.0,6.0,1531.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-01-24,,,0.0,0.0,0.0,0.0,21027.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-02-14,,,0.0,0.0,0.0,0.0,442.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-03-28,,,0.0,0.0,0.0,0.0,11978.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-04-25,,,0.0,0.0,0.0,0.0,403.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-05-30,,,0.0,0.0,0.0,0.0,357.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-06-27,,,4.0,4.0,0.0,0.0,201.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-08-01,,,8.0,3.0,0.0,1.0,165.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-08-29,,,12.0,0.0,20.0,45.0,309.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-09-26,,,14.0,0.0,0.0,14.0,769.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-10-24,,,7.0,0.0,0.0,0.0,151.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-11-21,,,0.0,0.0,6.0,1.0,197.0,,,,,1,partial,none
Inner Tomales Bay,T16,2022-12-12,,,6.0,6.0,4.0,2.0,296.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-01-30,,,0.0,0.0,0.0,0.0,8254.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-03-27,,,0.0,0.0,0.0,18.0,14938.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-04-24,,,216.0,216.0,0.0,0.0,181134.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-05-22,,,0.0,0.0,0.0,0.0,13378.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-06-26,,,56.0,56.0,0.0,0.0,302.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-07-17,,,42.0,42.0,0.0,0.0,10439.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-08-14,,,53.0,53.0,0.0,9.0,3036.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-09-18,,,12.0,0.0,0.0,23.0,2688.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-10-30,,,0.0,0.0,41.0,0.0,230.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-11-27,,,0.0,0.0,7.0,1.0,272.0,,,,,1,partial,none
Inner Tomales Bay,T16,2023-12-11,,,0.0,0.0,0.0,5.0,171.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-01-22,,,0.0,0.0,0.0,0.0,160.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-02-26,,,0.0,0.0,0.0,0.0,151.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-03-25,,,0.0,0.0,0.0,0.0,208.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-04-22,,,0.0,0.0,0.0,0.0,226.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-05-20,,,55.0,55.0,0.0,0.0,10900.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-07-08,,,43.0,17.0,395.0,26.0,1932.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-07-29,,,231.0,0.0,0.0,9.0,1798.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-09-30,,,0.0,0.0,0.0,214.0,13477.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-10-28,,,0.0,0.0,370.0,12.0,4770.0,,,,,1,partial,none
Inner Tomales Bay,T16,2024-12-16,,,0.0,0.0,0.0,0.0,2472.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-01-27,,,0.0,0.0,0.0,0.0,2671.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-02-24,,,0.0,0.0,0.0,0.0,106360.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-03-17,,,0.0,0.0,0.0,0.0,362.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-05-12,,,0.0,0.0,0.0,0.0,1476.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-06-30,,,106.0,87.0,0.0,0.0,3897.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-07-28,,,0.0,0.0,12.0,6.0,533.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-09-22,,,0.0,0.0,0.0,25.0,3985.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-10-27,,,0.0,0.0,87.0,0.0,2040.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-11-24,,,0.0,0.0,0.0,0.0,65.0,,,,,1,partial,none
Inner Tomales Bay,T16,2025-12-29,,,0.0,0.0,0.0,0.0,56.0,,,,,1,partial,none
Inner Tomales Bay,T16,2026-01-26,,,33.0,33.0,0.0,0.0,10517.0,,,,,1,partial,none
Inner Tomales Bay,T16,2026-03-02,,,0.0,0.0,0.0,0.0,1323.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-01-25,,,54.0,33.0,0.0,4.0,1152.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-02-22,,,867.0,423.0,0.0,0.0,16644.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-03-22,,,55806.0,13611.0,0.0,0.0,1796703.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-04-12,,,879.0,546.0,0.0,0.0,149652.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-05-24,,,463.0,109.0,0.0,0.0,66587.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-06-21,,,432.0,235.0,0.0,0.0,20409.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-07-19,,,258.0,3.0,7.0,28.0,2038.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-08-16,,,6.0,0.0,39.0,22.0,784.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-09-27,,,33.0,33.0,27.0,11.0,7092.0,17.5,,,,1,partial,partial
Tomales Bay Mid-Channel Buoy,TBB,2021-10-25,,,18.0,10.0,27.0,21.0,1229.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-11-22,,,57.0,34.0,34.0,5.0,1071.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2021-12-13,,,12.0,2.0,0.0,6.0,416.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-01-24,,,0.0,0.0,0.0,4.0,59192.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-02-14,,,4.0,4.0,0.0,1.0,3310.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-03-28,,,147.0,102.0,0.0,0.0,6471.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-04-25,,,65.0,42.0,0.0,0.0,6631.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-05-30,,,71.0,30.0,0.0,0.0,30049.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-06-27,,,24.0,24.0,0.0,0.0,10079.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-08-01,,,132.0,124.0,0.0,11.0,1225.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-08-29,,,39.0,10.0,75.0,67.0,626.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-09-26,,,65.0,8.0,28.0,61.0,4692.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-10-24,,,8.0,5.0,4.0,1.0,174.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-11-21,,,22.0,13.0,8.0,3.0,554.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2022-12-12,,,4.0,2.0,6.0,2.0,739.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-01-30,,,15.0,15.0,0.0,0.0,35086.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-03-27,,,0.0,0.0,0.0,0.0,9200.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-04-24,,,0.0,0.0,0.0,0.0,55892.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-05-22,,,962.0,962.0,0.0,0.0,106109.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-06-26,,,93.0,93.0,0.0,0.0,19813.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-07-17,,,662.0,662.0,0.0,0.0,81251.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-08-14,,,1164.0,499.0,0.0,1745.0,17658.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-09-18,,,49.0,37.0,0.0,150.0,1895.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-10-30,,,127.0,67.0,534.0,20.0,3512.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-11-27,,,90.0,56.0,189.0,39.0,2668.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2023-12-11,,,14.0,14.0,17.0,14.0,718.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-01-22,,,0.0,0.0,0.0,0.0,2061.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-02-26,,,0.0,0.0,0.0,0.0,299.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-03-25,,,0.0,0.0,0.0,0.0,2524.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-04-22,,,0.0,0.0,0.0,0.0,361.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-05-20,,,709.0,614.0,0.0,0.0,34540.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-07-08,,,55.0,0.0,396.0,22.0,3112.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-07-29,,,2646.0,0.0,68.0,46.0,16982.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-08-26,,,3727.0,58.0,278.0,104.0,10843.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-09-30,,,6.0,6.0,0.0,131.0,7898.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-10-28,,,31.0,31.0,0.0,6.0,2237.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2024-12-16,,,0.0,0.0,0.0,0.0,21365.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-01-27,,,0.0,0.0,0.0,11.0,14207.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-02-24,,,0.0,0.0,0.0,0.0,181425.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-03-17,,,0.0,0.0,0.0,0.0,453.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-05-12,,,1111.0,1111.0,0.0,0.0,33126.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-06-30,,,614.0,512.0,0.0,0.0,49454.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-07-28,,,119.0,107.0,78.0,12.0,8666.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-09-22,,,24.0,12.0,36.0,156.0,3978.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-10-27,,,53.0,53.0,0.0,87.0,5629.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-11-24,,,0.0,0.0,0.0,0.0,276.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2025-12-29,,,81.0,44.0,0.0,0.0,810.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2026-01-26,,,723.0,623.0,0.0,0.0,45945.0,,,,,1,partial,none
Tomales Bay Mid-Channel Buoy,TBB,2026-03-02,,,0.0,0.0,0.0,0.0,62.0,,,,,1,partial,none
Trinidad Pier,TP,2017-08-28,0.05285,,,,,,,,,,,2,partial,none
Trinidad Pier,TP,2019-03-25,0.0,0.0,,,,,,,,,,2,partial,none
Trinidad Pier,TP,2019-04-01,0.0036,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-04-15,0.0,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-04-22,0.0,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-05-06,0.0,0.2068,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-05-13,0.0,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-07-08,0.0,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-07-29,0.009,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-08-19,0.2108,0.6894,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-08-26,0.0699,0.1771,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-09-09,0.0089,0.0,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2019-09-23,0.0192,0.1382,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2020-01-20,0.0,1.2502,,,,,,,,,,1,partial,none
Trinidad Pier,TP,2020-02-03,0.004,0.5619,,,,,,,,,,1,partial,none
